Annee_imposition,Genre,Age,Avec_Conjoint,Region_administrative,Nombre_de_particuliers,Credit_moyen
2014,Féminin,45 à 49 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,70,1440.434
2014,Féminin,45 à 49 ans,FALSE,12 - Chaudière-Appalaches,395,393.944
2014,Féminin,45 à 49 ans,FALSE,13 - Laval,595,881.075
2014,Féminin,45 à 49 ans,FALSE,14 - Lanaudière,484,625.197
2014,Féminin,45 à 49 ans,FALSE,15 - Laurentides,634,518.82
2014,Féminin,45 à 49 ans,FALSE,16 - Montérégie,1572,658.972
2014,Féminin,45 à 49 ans,FALSE,17 - Centre-du-Québec,179,552.556
2014,Féminin,50 ans et plus,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,91,568.816
2014,Féminin,50 ans et plus,TRUE,02 - Saguenay - Lac-Saint-Jean,67,711.584
2014,Féminin,50 ans et plus,TRUE,03 - Capitale-Nationale,457,481.328
2014,Féminin,50 ans et plus,TRUE,04 - Mauricie,101,353.278
2014,Féminin,50 ans et plus,TRUE,05 - Estrie,175,358.301
2014,Féminin,50 ans et plus,TRUE,06 - Montréal,1878,597.442
2014,Féminin,50 ans et plus,TRUE,07 - Outaouais,210,406.661
2014,Féminin,50 ans et plus,TRUE,08 - Abitibi-Témiscamingue,57,366.741
2014,Féminin,50 ans et plus,TRUE,09+10 - Côte-Nord +Nord-du-Québec,29,870.434
2014,Féminin,50 ans et plus,TRUE,12 - Chaudière-Appalaches,270,262.74
2014,Féminin,50 ans et plus,TRUE,13 - Laval,413,439.806
2014,Féminin,50 ans et plus,TRUE,14 - Lanaudière,221,521.133
2014,Féminin,50 ans et plus,TRUE,15 - Laurentides,291,345.827
2014,Féminin,50 ans et plus,TRUE,16 - Montérégie,1052,460.207
2014,Féminin,50 ans et plus,TRUE,17 - Centre-du-Québec,105,486.65
2014,Féminin,50 ans et plus,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,47,565.812
2014,Féminin,50 ans et plus,FALSE,02 - Saguenay - Lac-Saint-Jean,40,704.257
2014,Féminin,50 ans et plus,FALSE,03 - Capitale-Nationale,256,525.644
2014,Féminin,50 ans et plus,FALSE,04 - Mauricie,64,606.053
2014,Féminin,50 ans et plus,FALSE,05 - Estrie,95,631.202
2014,Féminin,50 ans et plus,FALSE,06 - Montréal,1197,767.984
2014,Féminin,50 ans et plus,FALSE,07 - Outaouais,139,530.64
2014,Féminin,50 ans et plus,FALSE,08 - Abitibi-Témiscamingue,29,204.326
2014,Féminin,50 ans et plus,FALSE,09+10 - Côte-Nord +Nord-du-Québec,26,1234.14
2014,Féminin,50 ans et plus,FALSE,12 - Chaudière-Appalaches,114,367.931
2014,Féminin,50 ans et plus,FALSE,13 - Laval,219,729.85
2014,Féminin,50 ans et plus,FALSE,14 - Lanaudière,168,714.984
2014,Féminin,50 ans et plus,FALSE,15 - Laurentides,203,354.107
2014,Féminin,50 ans et plus,FALSE,16 - Montérégie,586,693.981
2014,Féminin,50 ans et plus,FALSE,17 - Centre-du-Québec,67,500.455
2015,Masculin,Moins de 30 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,360,943.343
2015,Masculin,Moins de 30 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,398,1046.328
2015,Masculin,Moins de 30 ans,TRUE,03 - Capitale-Nationale,748,1850.578
2015,Masculin,Moins de 30 ans,TRUE,04 - Mauricie,312,1105.901
2015,Masculin,Moins de 30 ans,TRUE,05 - Estrie,490,1114.015
2015,Masculin,Moins de 30 ans,TRUE,06 - Montréal,1029,2310.778
2015,Masculin,Moins de 30 ans,TRUE,07 - Outaouais,438,1301.473
2015,Masculin,Moins de 30 ans,TRUE,08 - Abitibi-Témiscamingue,322,842.315
2015,Masculin,Moins de 30 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,185,1038.034
2015,Masculin,Moins de 30 ans,TRUE,12 - Chaudière-Appalaches,558,1117.076
2015,Masculin,Moins de 30 ans,TRUE,13 - Laval,227,1571.627
2015,Masculin,Moins de 30 ans,TRUE,14 - Lanaudière,698,1302.124
2015,Masculin,Moins de 30 ans,TRUE,15 - Laurentides,844,1486.427
2015,Masculin,Moins de 30 ans,TRUE,16 - Montérégie,1667,1389.759
2015,Masculin,Moins de 30 ans,TRUE,17 - Centre-du-Québec,413,1304.041
2015,Masculin,Moins de 30 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,54,1285.655
2015,Masculin,Moins de 30 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,46,1541.78
2015,Masculin,Moins de 30 ans,FALSE,03 - Capitale-Nationale,127,1951.249
2015,Masculin,Moins de 30 ans,FALSE,04 - Mauricie,76,1287.785
2015,Masculin,Moins de 30 ans,FALSE,05 - Estrie,83,1334.87
2015,Masculin,Moins de 30 ans,FALSE,06 - Montréal,197,2154.006
2015,Masculin,Moins de 30 ans,FALSE,07 - Outaouais,98,1754.273
2015,Masculin,Moins de 30 ans,FALSE,08 - Abitibi-Témiscamingue,67,1000.664
2015,Masculin,Moins de 30 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,34,1366.536
2015,Masculin,Moins de 30 ans,FALSE,12 - Chaudière-Appalaches,88,1537.223
2015,Masculin,Moins de 30 ans,FALSE,13 - Laval,50,1589.9
2015,Masculin,Moins de 30 ans,FALSE,14 - Lanaudière,138,1383.15
2015,Masculin,Moins de 30 ans,FALSE,15 - Laurentides,148,1531.442
2015,Masculin,Moins de 30 ans,FALSE,16 - Montérégie,288,1773.983
2015,Masculin,Moins de 30 ans,FALSE,17 - Centre-du-Québec,81,977.241
2015,Masculin,30 à 34 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,867,949.61
2015,Masculin,30 à 34 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,1093,1081.863
2015,Masculin,30 à 34 ans,TRUE,03 - Capitale-Nationale,2591,1817.327
2015,Masculin,30 à 34 ans,TRUE,04 - Mauricie,880,1117.504
2015,Masculin,30 à 34 ans,TRUE,05 - Estrie,1268,1175.92
2015,Masculin,30 à 34 ans,TRUE,06 - Montréal,5168,2032.421
2015,Masculin,30 à 34 ans,TRUE,07 - Outaouais,1313,1464.718
2015,Masculin,30 à 34 ans,TRUE,08 - Abitibi-Témiscamingue,683,828.781
2015,Masculin,30 à 34 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,402,878.989
2015,Masculin,30 à 34 ans,TRUE,12 - Chaudière-Appalaches,1700,1271.429
2015,Masculin,30 à 34 ans,TRUE,13 - Laval,1232,1643.455
2015,Masculin,30 à 34 ans,TRUE,14 - Lanaudière,2100,1256.449
2015,Masculin,30 à 34 ans,TRUE,15 - Laurentides,2417,1246.202
2015,Masculin,30 à 34 ans,TRUE,16 - Montérégie,5717,1342.04
2015,Masculin,30 à 34 ans,TRUE,17 - Centre-du-Québec,949,1201.031
2015,Masculin,30 à 34 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,127,937.828
2015,Masculin,30 à 34 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,152,976.567
2015,Masculin,30 à 34 ans,FALSE,03 - Capitale-Nationale,361,1321.405
2015,Masculin,30 à 34 ans,FALSE,04 - Mauricie,140,915.063
2015,Masculin,30 à 34 ans,FALSE,05 - Estrie,236,706.5
2015,Masculin,30 à 34 ans,FALSE,06 - Montréal,478,1519.63
2015,Masculin,30 à 34 ans,FALSE,07 - Outaouais,241,1011.574
2015,Masculin,30 à 34 ans,FALSE,08 - Abitibi-Témiscamingue,113,921.446
2015,Masculin,30 à 34 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,67,1158.387
2015,Masculin,30 à 34 ans,FALSE,12 - Chaudière-Appalaches,254,1046.415
2015,Masculin,30 à 34 ans,FALSE,13 - Laval,94,1558.611
2015,Masculin,30 à 34 ans,FALSE,14 - Lanaudière,290,1039.321
2015,Masculin,30 à 34 ans,FALSE,15 - Laurentides,324,1197.464
2015,Masculin,30 à 34 ans,FALSE,16 - Montérégie,773,1105.334
2015,Masculin,30 à 34 ans,FALSE,17 - Centre-du-Québec,205,932.546
2015,Masculin,35 à 39 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,1277,748.742
2015,Masculin,35 à 39 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,1581,718.591
2015,Masculin,35 à 39 ans,TRUE,03 - Capitale-Nationale,4637,1210.725
2015,Masculin,35 à 39 ans,TRUE,04 - Mauricie,1371,763.608
2015,Masculin,35 à 39 ans,TRUE,05 - Estrie,1931,788.909
2015,Masculin,35 à 39 ans,TRUE,06 - Montréal,11312,1709.366
2015,Masculin,35 à 39 ans,TRUE,07 - Outaouais,2374,1118.283
2015,Masculin,35 à 39 ans,TRUE,08 - Abitibi-Témiscamingue,896,617.516
2015,Masculin,35 à 39 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,529,555.848
2015,Masculin,35 à 39 ans,TRUE,12 - Chaudière-Appalaches,2957,891.141
2015,Masculin,35 à 39 ans,TRUE,13 - Laval,3015,1294.565
2015,Masculin,35 à 39 ans,TRUE,14 - Lanaudière,3484,814.553
2015,Masculin,35 à 39 ans,TRUE,15 - Laurentides,4071,816.871
2015,Masculin,35 à 39 ans,TRUE,16 - Montérégie,10407,976.036
2015,Masculin,35 à 39 ans,TRUE,17 - Centre-du-Québec,1559,815.285
2015,Masculin,35 à 39 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,198,700.261
2015,Masculin,35 à 39 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,220,746.481
2015,Masculin,35 à 39 ans,FALSE,03 - Capitale-Nationale,790,716.357
2015,Masculin,35 à 39 ans,FALSE,04 - Mauricie,259,463.888
2015,Masculin,35 à 39 ans,FALSE,05 - Estrie,419,535.827
2015,Masculin,35 à 39 ans,FALSE,06 - Montréal,900,1042.762
2015,Masculin,35 à 39 ans,FALSE,07 - Outaouais,377,763.855
2015,Masculin,35 à 39 ans,FALSE,08 - Abitibi-Témiscamingue,181,474.617
2015,Masculin,35 à 39 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,91,726.22
2015,Masculin,35 à 39 ans,FALSE,12 - Chaudière-Appalaches,482,542.054
2015,Masculin,35 à 39 ans,FALSE,13 - Laval,224,737.78
2015,Masculin,35 à 39 ans,FALSE,14 - Lanaudière,580,622.223
2015,Masculin,35 à 39 ans,FALSE,15 - Laurentides,696,547.95
2015,Masculin,35 à 39 ans,FALSE,16 - Montérégie,1456,673.547
2015,Masculin,35 à 39 ans,FALSE,17 - Centre-du-Québec,348,493.788
2015,Masculin,40 à 44 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,987,547.304
2015,Masculin,40 à 44 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,1061,526.718
2015,Masculin,40 à 44 ans,TRUE,03 - Capitale-Nationale,4054,893.649
2015,Masculin,40 à 44 ans,TRUE,04 - Mauricie,1034,588.636
2015,Masculin,40 à 44 ans,TRUE,05 - Estrie,1586,576.763
2015,Masculin,40 à 44 ans,TRUE,06 - Montréal,13546,1279.162
2015,Masculin,40 à 44 ans,TRUE,07 - Outaouais,2190,803.264
2015,Masculin,40 à 44 ans,TRUE,08 - Abitibi-Témiscamingue,654,421.043
2015,Masculin,40 à 44 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,401,547.949
2015,Masculin,40 à 44 ans,TRUE,12 - Chaudière-Appalaches,2614,639.954
2015,Masculin,40 à 44 ans,TRUE,13 - Laval,3720,868.156
2015,Masculin,40 à 44 ans,TRUE,14 - Lanaudière,3074,667.46
2015,Masculin,40 à 44 ans,TRUE,15 - Laurentides,3885,578.835
2015,Masculin,40 à 44 ans,TRUE,16 - Montérégie,10310,689.32
2015,Masculin,40 à 44 ans,TRUE,17 - Centre-du-Québec,1246,597.879
2015,Masculin,40 à 44 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,194,731.208
2015,Masculin,40 à 44 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,155,600.736
2015,Masculin,40 à 44 ans,FALSE,03 - Capitale-Nationale,810,583.473
2015,Masculin,40 à 44 ans,FALSE,04 - Mauricie,202,553.2
2015,Masculin,40 à 44 ans,FALSE,05 - Estrie,325,307.751
2015,Masculin,40 à 44 ans,FALSE,06 - Montréal,1137,895.962
2015,Masculin,40 à 44 ans,FALSE,07 - Outaouais,380,493.257
2015,Masculin,40 à 44 ans,FALSE,08 - Abitibi-Témiscamingue,134,283.779
2015,Masculin,40 à 44 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,76,631.426
2015,Masculin,40 à 44 ans,FALSE,12 - Chaudière-Appalaches,452,392.287
2015,Masculin,40 à 44 ans,FALSE,13 - Laval,326,694.818
2015,Masculin,40 à 44 ans,FALSE,14 - Lanaudière,516,537.4
2015,Masculin,40 à 44 ans,FALSE,15 - Laurentides,692,419.852
2015,Masculin,40 à 44 ans,FALSE,16 - Montérégie,1470,523.039
2015,Masculin,40 à 44 ans,FALSE,17 - Centre-du-Québec,233,543.178
2015,Masculin,45 à 49 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,518,448.27
2015,Masculin,45 à 49 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,441,395.7
2015,Masculin,45 à 49 ans,TRUE,03 - Capitale-Nationale,2275,654.652
2015,Masculin,45 à 49 ans,TRUE,04 - Mauricie,539,450.279
2015,Masculin,45 à 49 ans,TRUE,05 - Estrie,925,452.607
2015,Masculin,45 à 49 ans,TRUE,06 - Montréal,10165,968.215
2015,Masculin,45 à 49 ans,TRUE,07 - Outaouais,1226,553.903
2015,Masculin,45 à 49 ans,TRUE,08 - Abitibi-Témiscamingue,399,322.884
2015,Masculin,45 à 49 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,190,314.367
2015,Masculin,45 à 49 ans,TRUE,12 - Chaudière-Appalaches,1455,401.052
2015,Masculin,45 à 49 ans,TRUE,13 - Laval,2945,715.559
2015,Masculin,45 à 49 ans,TRUE,14 - Lanaudière,1656,561.923
2015,Masculin,45 à 49 ans,TRUE,15 - Laurentides,2092,428.082
2015,Masculin,45 à 49 ans,TRUE,16 - Montérégie,5937,575.807
2015,Masculin,45 à 49 ans,TRUE,17 - Centre-du-Québec,575,491.118
2015,Masculin,45 à 49 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,94,514.95
2015,Masculin,45 à 49 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,97,445.879
2015,Masculin,45 à 49 ans,FALSE,03 - Capitale-Nationale,423,474.871
2015,Masculin,45 à 49 ans,FALSE,04 - Mauricie,104,399.166
2015,Masculin,45 à 49 ans,FALSE,05 - Estrie,197,253.302
2015,Masculin,45 à 49 ans,FALSE,06 - Montréal,829,682.953
2015,Masculin,45 à 49 ans,FALSE,07 - Outaouais,200,618.063
2015,Masculin,45 à 49 ans,FALSE,08 - Abitibi-Témiscamingue,76,333.385
2015,Masculin,45 à 49 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,22,624.055
2015,Masculin,45 à 49 ans,FALSE,12 - Chaudière-Appalaches,295,318.304
2015,Masculin,45 à 49 ans,FALSE,13 - Laval,230,588.024
2015,Masculin,45 à 49 ans,FALSE,14 - Lanaudière,274,530.245
2015,Masculin,45 à 49 ans,FALSE,15 - Laurentides,381,409.98
2015,Masculin,45 à 49 ans,FALSE,16 - Montérégie,881,488.805
2015,Masculin,45 à 49 ans,FALSE,17 - Centre-du-Québec,128,379.023
2015,Masculin,50 ans et plus,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,347,493.036
2015,Masculin,50 ans et plus,TRUE,02 - Saguenay - Lac-Saint-Jean,303,463.67
2015,Masculin,50 ans et plus,TRUE,03 - Capitale-Nationale,1347,544.591
2015,Masculin,50 ans et plus,TRUE,04 - Mauricie,339,388.063
2015,Masculin,50 ans et plus,TRUE,05 - Estrie,529,505.975
2015,Masculin,50 ans et plus,TRUE,06 - Montréal,6928,756.717
2015,Masculin,50 ans et plus,TRUE,07 - Outaouais,735,544.425
2015,Masculin,50 ans et plus,TRUE,08 - Abitibi-Témiscamingue,220,213.48
2015,Masculin,50 ans et plus,TRUE,09+10 - Côte-Nord +Nord-du-Québec,111,417.671
2015,Masculin,50 ans et plus,TRUE,12 - Chaudière-Appalaches,825,306.034
2015,Masculin,50 ans et plus,TRUE,13 - Laval,1731,570.328
2015,Masculin,50 ans et plus,TRUE,14 - Lanaudière,839,616.779
2015,Masculin,50 ans et plus,TRUE,15 - Laurentides,1196,422.63
2015,Masculin,50 ans et plus,TRUE,16 - Montérégie,3357,573.854
2015,Masculin,50 ans et plus,TRUE,17 - Centre-du-Québec,315,413.852
2015,Masculin,50 ans et plus,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,63,597.747
2015,Masculin,50 ans et plus,FALSE,02 - Saguenay - Lac-Saint-Jean,51,447.282
2015,Masculin,50 ans et plus,FALSE,03 - Capitale-Nationale,258,548.415
2015,Masculin,50 ans et plus,FALSE,04 - Mauricie,67,402.891
2015,Masculin,50 ans et plus,FALSE,05 - Estrie,96,350.384
2015,Masculin,50 ans et plus,FALSE,06 - Montréal,699,772.626
2015,Masculin,50 ans et plus,FALSE,07 - Outaouais,120,271.093
2015,Masculin,50 ans et plus,FALSE,08 - Abitibi-Témiscamingue,46,210.902
2015,Masculin,50 ans et plus,FALSE,09+10 - Côte-Nord +Nord-du-Québec,25,778.893
2015,Masculin,50 ans et plus,FALSE,12 - Chaudière-Appalaches,146,347.093
2015,Masculin,50 ans et plus,FALSE,13 - Laval,151,679.83
2015,Masculin,50 ans et plus,FALSE,14 - Lanaudière,152,546.825
2015,Masculin,50 ans et plus,FALSE,15 - Laurentides,212,439.795
2015,Masculin,50 ans et plus,FALSE,16 - Montérégie,543,588.944
2015,Masculin,50 ans et plus,FALSE,17 - Centre-du-Québec,65,482.804
2015,Féminin,Moins de 30 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,937,1855.367
2015,Féminin,Moins de 30 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,932,2497.284
2015,Féminin,Moins de 30 ans,TRUE,03 - Capitale-Nationale,2200,2903.426
2015,Féminin,Moins de 30 ans,TRUE,04 - Mauricie,761,2335.531
2015,Féminin,Moins de 30 ans,TRUE,05 - Estrie,1246,2236.267
2015,Féminin,Moins de 30 ans,TRUE,06 - Montréal,2966,3240.349
2015,Féminin,Moins de 30 ans,TRUE,07 - Outaouais,1054,2442.578
2015,Féminin,Moins de 30 ans,TRUE,08 - Abitibi-Témiscamingue,666,1495.498
2015,Féminin,Moins de 30 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,333,1686.82
2015,Féminin,Moins de 30 ans,TRUE,12 - Chaudière-Appalaches,1730,2043.444
2015,Féminin,Moins de 30 ans,TRUE,13 - Laval,749,2890.075
2015,Féminin,Moins de 30 ans,TRUE,14 - Lanaudière,1805,2617.54
2015,Féminin,Moins de 30 ans,TRUE,15 - Laurentides,1991,2503.197
2015,Féminin,Moins de 30 ans,TRUE,16 - Montérégie,4370,2391.94
2015,Féminin,Moins de 30 ans,TRUE,17 - Centre-du-Québec,1157,2113.038
2015,Féminin,Moins de 30 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,436,1885.437
2015,Féminin,Moins de 30 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,382,2093.241
2015,Féminin,Moins de 30 ans,FALSE,03 - Capitale-Nationale,843,2453.92
2015,Féminin,Moins de 30 ans,FALSE,04 - Mauricie,492,1970.471
2015,Féminin,Moins de 30 ans,FALSE,05 - Estrie,546,1799.48
2015,Féminin,Moins de 30 ans,FALSE,06 - Montréal,2592,2439.947
2015,Féminin,Moins de 30 ans,FALSE,07 - Outaouais,766,2265.431
2015,Féminin,Moins de 30 ans,FALSE,08 - Abitibi-Témiscamingue,341,1543.084
2015,Féminin,Moins de 30 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,240,2125.985
2015,Féminin,Moins de 30 ans,FALSE,12 - Chaudière-Appalaches,577,2066.134
2015,Féminin,Moins de 30 ans,FALSE,13 - Laval,514,2523.251
2015,Féminin,Moins de 30 ans,FALSE,14 - Lanaudière,962,2333.03
2015,Féminin,Moins de 30 ans,FALSE,15 - Laurentides,1058,1938.084
2015,Féminin,Moins de 30 ans,FALSE,16 - Montérégie,2357,2311.483
2015,Féminin,Moins de 30 ans,FALSE,17 - Centre-du-Québec,510,2081.878
2015,Féminin,30 à 34 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,1575,1580.791
2015,Féminin,30 à 34 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,1760,1872.188
2015,Féminin,30 à 34 ans,TRUE,03 - Capitale-Nationale,5360,2617.119
2015,Féminin,30 à 34 ans,TRUE,04 - Mauricie,1548,1769.841
2015,Féminin,30 à 34 ans,TRUE,05 - Estrie,2325,1700.023
2015,Féminin,30 à 34 ans,TRUE,06 - Montréal,8542,2791.166
2015,Féminin,30 à 34 ans,TRUE,07 - Outaouais,2263,2091.907
2015,Féminin,30 à 34 ans,TRUE,08 - Abitibi-Témiscamingue,1065,1144.768
2015,Féminin,30 à 34 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,626,1102.279
2015,Féminin,30 à 34 ans,TRUE,12 - Chaudière-Appalaches,3620,1858.316
2015,Féminin,30 à 34 ans,TRUE,13 - Laval,2445,2451.169
2015,Féminin,30 à 34 ans,TRUE,14 - Lanaudière,3765,1992.704
2015,Féminin,30 à 34 ans,TRUE,15 - Laurentides,3984,2104.702
2015,Féminin,30 à 34 ans,TRUE,16 - Montérégie,10057,2063.811
2015,Féminin,30 à 34 ans,TRUE,17 - Centre-du-Québec,2042,1616.418
2015,Féminin,30 à 34 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,492,1330.599
2015,Féminin,30 à 34 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,595,1310.19
2015,Féminin,30 à 34 ans,FALSE,03 - Capitale-Nationale,1414,1720.79
2015,Féminin,30 à 34 ans,FALSE,04 - Mauricie,673,1287.244
2015,Féminin,30 à 34 ans,FALSE,05 - Estrie,755,1033.692
2015,Féminin,30 à 34 ans,FALSE,06 - Montréal,3629,2090.806
2015,Féminin,30 à 34 ans,FALSE,07 - Outaouais,1033,1587.841
2015,Féminin,30 à 34 ans,FALSE,08 - Abitibi-Témiscamingue,413,914.771
2015,Féminin,30 à 34 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,283,1568.561
2015,Féminin,30 à 34 ans,FALSE,12 - Chaudière-Appalaches,880,1321.15
2015,Féminin,30 à 34 ans,FALSE,13 - Laval,776,1872.595
2015,Féminin,30 à 34 ans,FALSE,14 - Lanaudière,1380,1557.923
2015,Féminin,30 à 34 ans,FALSE,15 - Laurentides,1519,1360.732
2015,Féminin,30 à 34 ans,FALSE,16 - Montérégie,3213,1528.599
2015,Féminin,30 à 34 ans,FALSE,17 - Centre-du-Québec,667,1086.908
2015,Féminin,35 à 39 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,1733,1098.933
2015,Féminin,35 à 39 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,1577,1114.386
2015,Féminin,35 à 39 ans,TRUE,03 - Capitale-Nationale,6270,1690.861
2015,Féminin,35 à 39 ans,TRUE,04 - Mauricie,1621,1070.062
2015,Féminin,35 à 39 ans,TRUE,05 - Estrie,2457,1029.957
2015,Féminin,35 à 39 ans,TRUE,06 - Montréal,12739,1976.865
2015,Féminin,35 à 39 ans,TRUE,07 - Outaouais,2819,1284.391
2015,Féminin,35 à 39 ans,TRUE,08 - Abitibi-Témiscamingue,1066,777.209
2015,Féminin,35 à 39 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,610,775.272
2015,Féminin,35 à 39 ans,TRUE,12 - Chaudière-Appalaches,4221,1110.102
2015,Féminin,35 à 39 ans,TRUE,13 - Laval,3705,1525.117
2015,Féminin,35 à 39 ans,TRUE,14 - Lanaudière,4294,1273.596
2015,Féminin,35 à 39 ans,TRUE,15 - Laurentides,4840,1142.89
2015,Féminin,35 à 39 ans,TRUE,16 - Montérégie,12832,1297.461
2015,Féminin,35 à 39 ans,TRUE,17 - Centre-du-Québec,2188,1009.918
2015,Féminin,35 à 39 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,679,1031.931
2015,Féminin,35 à 39 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,660,965.454
2015,Féminin,35 à 39 ans,FALSE,03 - Capitale-Nationale,2058,1128.406
2015,Féminin,35 à 39 ans,FALSE,04 - Mauricie,801,837.088
2015,Féminin,35 à 39 ans,FALSE,05 - Estrie,1074,766.574
2015,Féminin,35 à 39 ans,FALSE,06 - Montréal,4994,1620.027
2015,Féminin,35 à 39 ans,FALSE,07 - Outaouais,1160,1041.883
2015,Féminin,35 à 39 ans,FALSE,08 - Abitibi-Témiscamingue,477,652.534
2015,Féminin,35 à 39 ans,FALSE,09+10 - Côte-Nord +Nord-du-Québec,315,1377.906
2015,Féminin,35 à 39 ans,FALSE,12 - Chaudière-Appalaches,1297,781.339
2015,Féminin,35 à 39 ans,FALSE,13 - Laval,1054,1478.619
2015,Féminin,35 à 39 ans,FALSE,14 - Lanaudière,1810,1058.88
2015,Féminin,35 à 39 ans,FALSE,15 - Laurentides,2113,830.444
2015,Féminin,35 à 39 ans,FALSE,16 - Montérégie,4586,990.416
2015,Féminin,35 à 39 ans,FALSE,17 - Centre-du-Québec,781,723.174
2015,Féminin,40 à 44 ans,TRUE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,1017,701.567
2015,Féminin,40 à 44 ans,TRUE,02 - Saguenay - Lac-Saint-Jean,748,638.203
2015,Féminin,40 à 44 ans,TRUE,03 - Capitale-Nationale,3883,928.898
2015,Féminin,40 à 44 ans,TRUE,04 - Mauricie,850,640.16
2015,Féminin,40 à 44 ans,TRUE,05 - Estrie,1509,640.174
2015,Féminin,40 à 44 ans,TRUE,06 - Montréal,10217,1305.274
2015,Féminin,40 à 44 ans,TRUE,07 - Outaouais,1912,808.079
2015,Féminin,40 à 44 ans,TRUE,08 - Abitibi-Témiscamingue,527,420.377
2015,Féminin,40 à 44 ans,TRUE,09+10 - Côte-Nord +Nord-du-Québec,312,711.392
2015,Féminin,40 à 44 ans,TRUE,12 - Chaudière-Appalaches,2537,631.15
2015,Féminin,40 à 44 ans,TRUE,13 - Laval,3270,971.929
2015,Féminin,40 à 44 ans,TRUE,14 - Lanaudière,2685,843.63
2015,Féminin,40 à 44 ans,TRUE,15 - Laurentides,3108,722.492
2015,Féminin,40 à 44 ans,TRUE,16 - Montérégie,8671,837.097
2015,Féminin,40 à 44 ans,TRUE,17 - Centre-du-Québec,1082,635.122
2015,Féminin,40 à 44 ans,FALSE,01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine,410,798.691
2015,Féminin,40 à 44 ans,FALSE,02 - Saguenay - Lac-Saint-Jean,333,796.57
2015,Féminin,40 à 44 ans,FALSE,03 - Capitale-Nationale,1544,749.164
